fight_date,bout_id,has_title,rounds_scheduled,star_rating,fight_city,fight_region,fight_country,fight_venue,f_a_name,f_a_age,f_a_stance,f_a_is_southpaw,f_a_is_home,f_a_total_fights,f_a_total_wins,f_a_opponents_koed,f_a_win_ratio,f_a_ko_ratio,f_a_stopped_rate,f_a_kod_rate,f_a_rtd_rate,f_a_opp_win_pct,f_a_amateur_bouts,f_a_amateur_win_pct,f_a_ring_rust,f_a_career_len,f_a_fights_per_year,f_a_weight_shift,f_a_win_streak,f_a_loss_streak,f_a_last_5_ko,f_a_last_5_won,f_a_last_5_lost,f_a_weighted_wins,f_a_weighted_kos,f_a_weight_kg,f_a_height_cm,f_a_reach_cm,f_b_name,f_b_age,f_b_stance,f_b_is_southpaw,f_b_is_home,f_b_total_fights,f_b_total_wins,f_b_opponents_koed,f_b_win_ratio,f_b_ko_ratio,f_b_stopped_rate,f_b_kod_rate,f_b_rtd_rate,f_b_opp_win_pct,f_b_amateur_bouts,f_b_amateur_win_pct,f_b_ring_rust,f_b_career_len,f_b_fights_per_year,f_b_weight_shift,f_b_win_streak,f_b_loss_streak,f_b_last_5_ko,f_b_last_5_won,f_b_last_5_lost,f_b_weighted_wins,f_b_weighted_kos,f_b_weight_kg,f_b_height_cm,f_b_reach_cm,is_rematch,f_a_prev_win_vs_opp,stance_matchup,fights_diff,weighted_win_diff,momentum_diff,opp_win_pct_diff,fights_per_year_diff,opponents_koed_diff,ko_rate_diff,stopped_rate_diff,age_diff,age_squared_diff,height_diff,reach_diff,f_a_country_adv,f_a_hometown_adv,f_b_country_adv,f_b_hometown_adv,hometown_adv_diff,raw_result,target_fighter_a_won,target_is_stoppage
2023-03-24,2958313,0,10,1,MEXICO CITY,DISTRITO FEDERAL,MEXICO,,CESAR JUAREZ,32.0,O,0,1.0,40.0,27,20,0.675,0.5,0.125,0.1,0.025,0.74,1.0,0.0,149,12.84,3.11,1.730000000000004,0,3,1,2,3,0.94,0.54,60.7,168.0,173.0,GUILLERMO AVILA GODINEZ,31.0,O,0,1.0,32.0,20,14,0.625,0.438,0.219,0.188,0.031,0.601,0.0,0.0,126,11.48,2.79,-1.3000000000000043,1,0,0,2,3,1.21,0.18,60.4,170.0,170.0,0,0,O vs O,8.0,-0.27,-1,0.138,0.327,6,0.063,-0.094,1.0,1.0,-2.0,3.0,1,1,1,0,1,L,0,1
2023-03-23,2934087,0,8,0,MONTREAL,QUEBEC,CANADA,MONTREAL CASINO,FRANCISCO ARTURO RAMIREZ MARTINEZ,23.0,,0,0.0,15.0,11,6,0.733,0.4,0.133,0.133,0.0,0.559,0.0,0.0,139,4.82,3.11,-2.450000000000003,0,1,1,2,3,0.95,0.44,62.14,0.0,0.0,LUIS SANTANA,25.0,O,0,1.0,8.0,8,2,1.0,0.25,0.0,0.0,0.0,0.519,87.0,0.793,97,2.37,3.37,0.9100000000000037,8,0,1,5,0,3.68,0.55,61.96,168.0,0.0,0,0,Unknown vs O,7.0,-2.73,-8,0.04,-0.265,4,0.15,0.133,-2.0,4.0,,,0,0,1,1,-1,L,0,1
2023-03-20,2936172,0,8,0,,TOKYO,JAPAN,KORAKUEN HALL,YOJI SAITO,28.0,O,0,1.0,8.0,3,3,0.375,0.375,0.125,0.125,0.0,0.643,0.0,0.0,380,4.78,1.67,0.07000000000000028,0,2,2,2,2,0.49,0.49,58.97,168.0,169.0,TONGTHEP TAEYAWONG,21.0,O,0,0.0,20.0,9,5,0.45,0.25,0.35,0.3,0.05,0.753,0.0,0.0,125,3.99,5.01,0.0,0,1,1,3,2,2.8,0.94,58.97,170.0,0.0,0,0,O vs O,-12.0,-2.31,0,-0.11,-3.334,-2,0.125,-0.225,7.0,49.0,-2.0,,1,0,0,0,0,W,1,1
2023-03-18,2935595,0,10,2,DUBAI,,UNITED ARAB EMIRATES,THE AGENDA,MIGUEL MARRIAGA,37.0,O,0,0.0,36.0,30,26,0.833,0.722,0.028,0.0,0.028,0.613,4.0,0.25,224,13.74,2.62,1.6400000000000006,0,2,2,2,3,0.59,0.57,58.97,173.0,170.0,JONO CARROLL,31.0,S,1,0.0,26.0,23,7,0.885,0.269,0.0,0.0,0.0,0.699,13.0,0.538,106,10.25,2.54,-0.030000000000001137,5,0,3,5,0,2.7,1.36,58.97,170.0,0.0,0,0,O vs S,10.0,-2.11,-5,-0.086,0.083,19,0.453,0.028,6.0,36.0,3.0,,0,0,0,0,0,L,0,0
2023-03-18,2938329,0,10,2,LONG BEACH,CALIFORNIA,USA,WALTER PYRAMID,MERCITO GESTA,36.0,S,1,0.0,39.0,33,17,0.846,0.436,0.026,0.026,0.0,0.693,0.0,0.0,331,19.41,2.01,1.1299999999999955,1,0,0,2,2,0.62,0.03,62.23,170.0,173.0,JOSEPH DIAZ,31.0,S,1,1.0,36.0,32,15,0.889,0.417,0.0,0.0,0.0,0.792,31.0,0.774,140,10.25,3.51,0.8200000000000003,0,2,0,2,2,0.84,0.14,63.23,168.0,163.0,0,0,S vs S,3.0,-0.22,1,-0.099,-1.502,2,0.019,0.026,5.0,25.0,2.0,10.0,0,0,1,0,0,W,1,0
2023-03-18,2941139,1,10,1,ROLDÁN,SANTA FE,ARGENTINA,INSTITUTO SUPERIOR PARTICULAR INCORPORADO PAUL HARRIS,JUAN JAVIER CARRASCO,31.0,O,0,1.0,17.0,16,9,0.941,0.529,0.059,0.059,0.0,0.516,6.0,0.333,78,6.42,2.65,-0.20000000000000284,11,0,3,5,0,4.43,2.19,61.0,172.0,172.0,DANIEL ALEJANDRO COMBI,31.0,O,0,1.0,18.0,10,1,0.556,0.056,0.167,0.167,0.0,0.591,0.0,0.0,147,5.33,3.38,0.9000000000000057,1,0,0,1,4,1.75,0.03,61.2,175.0,0.0,1,1,O vs O,-1.0,2.67,10,-0.076,-0.729,8,0.474,-0.108,0.0,0.0,-3.0,,1,0,1,0,0,W,1,1
2023-03-18,2948120,0,6,0,HARRISBURG,PENNSYLVANIA,USA,ZEMBO SHRINE,TYRONE LUCKEY,38.0,O,0,1.0,40.0,16,12,0.4,0.3,0.35,0.25,0.1,0.675,6.0,0.167,28,12.57,3.18,1.0899999999999963,0,2,1,1,4,2.32,1.96,64.32,175.0,0.0,ANTONIO PEREZ,22.0,O,0,1.0,6.0,6,4,1.0,0.667,0.0,0.0,0.0,0.438,22.0,0.773,35,1.65,3.63,-1.5900000000000034,6,0,3,5,0,2.93,1.66,65.41,168.0,173.0,0,0,O vs O,34.0,-0.61,-6,0.238,-0.453,8,-0.367,0.35,16.0,256.0,7.0,,1,0,1,1,-1,L,0,1
2023-03-18,2948544,0,6,0,OKLAHOMA CITY,OKLAHOMA,USA,OKLAHOMA CITY CONVENTION CENTER,RAYMOND CHACON,36.0,S,1,1.0,65.0,8,0,0.123,0.0,0.092,0.046,0.046,0.8,0.0,0.0,21,12.11,5.37,0.0,0,12,0,0,5,0.42,0.0,61.23,163.0,173.0,HASKELL RHODES,36.0,,0,1.0,32.0,27,13,0.844,0.406,0.031,0.031,0.0,0.515,2.0,0.5,730,11.98,2.67,4.200000000000003,0,1,2,3,2,0.13,0.07,63.5,0.0,0.0,0,0,S vs Unknown,33.0,0.29,0,0.284,2.695,-13,-0.406,0.061,0.0,0.0,,,1,0,1,1,-1,L,0,0
2023-03-18,2951787,0,6,1,JONESBORO,GEORGIA,USA,CHAMPION BOXING GYM,JEREMIAH LEWIS WATTS,28.0,O,0,1.0,3.0,2,1,0.667,0.333,0.0,0.0,0.0,0.889,9.0,0.222,148,0.79,3.82,-0.5500000000000043,0,1,1,2,1,1.22,0.58,62.41,168.0,0.0,ERIC HOWARD,33.0,S,1,1.0,6.0,6,1,1.0,0.167,0.0,0.0,0.0,0.15,0.0,0.0,56,1.55,3.87,0.6400000000000006,6,0,1,5,0,3.64,0.67,60.15,170.0,180.0,0,0,O vs S,-3.0,-2.42,-6,0.739,-0.047,0,0.167,0.0,-5.0,25.0,-2.0,,1,0,1,0,0,W,1,0
2023-03-17,2929660,0,8,0,GLASGOW,SCOTLAND,UNITED KINGDOM,MARRIOTT HOTEL,ADAUTO SILVA DOS SANTOS,32.0,O,0,0.0,10.0,8,2,0.8,0.2,0.1,0.1,0.0,0.718,0.0,0.0,280,7.85,1.27,-63.3,2,0,1,3,2,1.16,0.13,0.0,161.0,164.0,CALVIN MCCORD,27.0,O,0,1.0,13.0,12,2,0.923,0.154,0.077,0.077,0.0,0.103,8.0,0.375,111,5.38,2.42,-61.23,0,1,0,4,1,2.53,0.11,0.0,0.0,0.0,0,0,O vs O,-3.0,-1.36,2,0.615,-1.141,0,0.046,0.023,5.0,25.0,,,0,0,0,0,0,L,0,1
2023-03-17,2954109,0,4,0,SUNCHALES,SANTA FE,ARGENTINA,CLUB DEPORTIVO LIBERTAD,JULIO CESAR TOSORATTO,34.0,O,0,1.0,7.0,1,0,0.143,0.0,0.143,0.143,0.0,0.35,0.0,0.0,35,5.62,1.25,-0.5,0,6,0,0,5,0.02,0.0,62.8,0.0,0.0,SERGIO ALEJANDRO RODRIGUEZ,30.0,O,0,1.0,9.0,2,0,0.222,0.0,0.333,0.333,0.0,0.606,0.0,0.0,35,3.32,2.71,-0.29999999999999716,2,0,0,2,3,1.75,0.0,63.0,0.0,0.0,1,0,O vs O,-2.0,-1.73,-2,-0.256,-1.468,0,0.0,-0.19,4.0,16.0,,,1,0,1,1,-1,L,0,0
2023-03-11,2951719,0,8,0,CHEONGPYEONG,,SOUTH KOREA,CHEONGPYEONG FAMILY HOTEL,CRIZTIAN PITT LAURENTE,23.0,S,1,0.0,11.0,11,7,1.0,0.636,0.0,0.0,0.0,0.517,21.0,0.714,111,3.86,2.85,0.490000000000002,11,0,4,5,0,3.31,2.23,59.0,173.0,178.0,MUNKHDALAI BATOCHIR,25.0,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.389,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,59.0,0.0,0.0,0,0,S vs Unknown,11.0,3.31,11,0.517,2.847,7,0.636,0.0,-2.0,4.0,,,0,0,0,0,0,W,1,0
2023-03-10,2941132,1,10,0,BUENOS AIRES,DISTRITO FEDERAL,ARGENTINA,ESTADIO LUNA PARK,KEVIN LEONEL ACEVEDO,30.0,O,0,1.0,31.0,23,6,0.742,0.194,0.065,0.065,0.0,0.569,0.0,0.0,93,8.26,3.75,-2.700000000000003,2,0,0,3,2,2.71,0.14,58.9,0.0,0.0,CARLOS MARIA ALANIS,25.0,O,0,1.0,10.0,10,2,1.0,0.2,0.0,0.0,0.0,0.541,8.0,0.5,146,3.51,2.85,0.5,10,0,2,5,0,3.65,1.02,58.8,175.0,180.0,0,0,O vs O,21.0,-0.94,-8,0.028,0.902,4,-0.006,0.065,5.0,25.0,,,1,0,1,0,0,L,0,1
2023-03-10,2949837,0,8,1,DUBAI,,UNITED ARAB EMIRATES,CUBAN BOXING CLUB,HARMONITO DELA TORRE,29.0,O,0,0.0,26.0,22,14,0.846,0.538,0.115,0.115,0.0,0.508,0.0,0.0,270,11.15,2.33,-1.8999999999999986,0,1,2,3,2,0.48,0.4,59.7,173.0,185.0,JADIER HERRERA,21.0,S,1,0.0,9.0,9,7,1.0,0.778,0.0,0.0,0.0,0.63,3.0,0.667,117,1.63,5.53,1.8999999999999986,9,0,3,5,0,4.51,3.35,60.8,175.0,0.0,0,0,O vs S,17.0,-4.03,-9,-0.122,-3.203,7,-0.239,0.115,8.0,64.0,-2.0,,0,0,0,0,0,L,0,1
2023-03-10,2952679,0,10,1,LEON,GUANAJUATO,MEXICO,,WILLMANK CANONICO BRITO,36.0,S,1,0.0,17.0,12,10,0.706,0.588,0.059,0.059,0.0,0.646,0.0,0.0,161,8.7,1.95,0.10000000000000142,0,1,3,4,1,1.21,1.11,60.6,169.0,0.0,LAZARO ALVAREZ,32.0,,0,0.0,4.0,4,2,1.0,0.5,0.0,0.0,0.0,0.697,261.0,0.847,42,0.8,4.97,-0.6000000000000014,4,0,2,4,0,2.89,1.67,61.1,165.0,0.0,0,0,S vs Unknown,13.0,-1.67,-4,-0.051,-3.016,8,0.088,0.059,4.0,16.0,4.0,,0,0,0,0,0,L,0,0
2023-03-10,2966338,0,8,0,GUAMUCHIL,SINALOA,MEXICO,,RODOLFO FLORES MORENO,28.0,,0,1.0,21.0,14,6,0.667,0.286,0.238,0.238,0.0,0.69,0.0,0.0,307,11.94,1.76,4.200000000000003,0,3,2,2,3,0.28,0.24,67.5,0.0,0.0,MIGUEL MADUENO,25.0,O,0,1.0,29.0,28,26,0.966,0.897,0.0,0.0,0.0,0.427,2.0,0.5,126,6.11,4.74,6.270000000000003,1,0,4,4,1,3.86,3.79,67.5,173.0,0.0,0,0,Unknown vs O,-8.0,-3.58,-1,0.263,-2.985,-20,-0.611,0.238,3.0,9.0,,,1,0,1,0,0,L,0,1
2023-03-08,2949760,1,10,2,CIUDAD OBREGON,SONORA,MEXICO,PALENQUE DE LA EXPO,MISAEL CABRERA URIAS,24.0,O,0,1.0,14.0,13,10,0.929,0.714,0.0,0.0,0.0,0.413,0.0,0.0,117,6.41,2.18,-1.3999999999999986,1,0,1,4,1,1.87,1.11,61.2,0.0,0.0,LUIS TORRES VALENZUELA,22.0,S,1,1.0,17.0,17,10,1.0,0.588,0.0,0.0,0.0,0.576,0.0,0.0,173,5.23,3.25,0.0,17,0,2,5,0,4.25,1.77,61.2,175.0,178.0,0,0,O vs S,-3.0,-2.38,-16,-0.163,-1.069,0,0.126,0.0,2.0,4.0,,,1,1,1,1,0,L,0,0
2023-03-07,2945425,0,10,3,EKATERINBURG,,RUSSIA,DIVS,RICARDO NUNEZ,30.0,O,0,0.0,27.0,23,21,0.852,0.778,0.074,0.074,0.0,0.634,0.0,0.0,116,12.35,2.19,1.8999999999999986,0,1,3,3,2,0.9,0.88,62.9,168.0,0.0,ZAUR ABDULLAEV,29.0,O,0,1.0,17.0,16,10,0.941,0.588,0.059,0.0,0.059,0.804,21.0,0.524,177,6.01,2.83,-0.3999999999999986,5,0,3,5,0,2.29,1.56,62.1,175.0,0.0,0,0,O vs O,10.0,-1.39,-5,-0.17,-0.644,11,0.19,0.015,1.0,1.0,-7.0,,0,0,1,0,0,L,0,0
2023-03-07,2946607,0,10,1,EKATERINBURG,,RUSSIA,DIVS,PRINCE DLOMO,34.0,O,0,0.0,28.0,16,6,0.571,0.214,0.107,0.107,0.0,0.699,0.0,0.0,275,11.68,2.4,0.0799999999999983,2,0,1,4,1,2.18,0.83,63.4,172.0,0.0,KHARITON AGRBA,28.0,S,1,1.0,10.0,10,6,1.0,0.6,0.0,0.0,0.0,0.813,69.0,0.725,108,3.23,3.1,1.2999999999999972,10,0,4,5,0,3.51,2.49,64.6,176.0,0.0,0,0,O vs S,18.0,-1.33,-8,-0.114,-0.698,0,-0.386,0.107,6.0,36.0,-4.0,,0,0,0,0,0,L,0,1
2023-03-04,2949013,0,8,0,BOGOTA,,COLOMBIA,GALLERA SAN MIGUEL,ANDRES PEREZ,23.0,,0,1.0,21.0,7,3,0.333,0.143,0.048,0.048,0.0,0.696,0.0,0.0,100,3.99,5.26,1.4299999999999997,0,4,0,1,4,1.95,0.78,61.23,177.0,0.0,ESTEBAN GARZON,23.0,,0,1.0,3.0,3,2,1.0,0.667,0.0,0.0,0.0,0.455,0.0,0.0,133,0.82,3.64,-3.1700000000000017,3,0,2,3,0,2.03,1.34,60.33,0.0,0.0,0,0,Unknown vs Unknown,18.0,-0.08,-3,0.242,1.624,1,-0.524,0.048,0.0,0.0,,,1,0,1,1,-1,L,0,0
2023-03-04,2949095,0,6,1,SOUSA,,DOMINICAN REPUBLIC,COCO LOCO RESTAURANT,MISAEL VASQUEZ,28.0,,0,1.0,16.0,12,11,0.75,0.688,0.188,0.188,0.0,0.353,0.0,0.0,76,5.6,2.86,1.6799999999999997,3,0,3,3,2,3.69,3.65,60.24,0.0,0.0,MALIK LEWIS,30.0,O,0,0.0,7.0,7,5,1.0,0.714,0.0,0.0,0.0,0.123,5.0,0.6,22,3.55,1.97,-1.3599999999999994,7,0,3,5,0,2.91,1.93,60.24,173.0,0.0,0,0,Unknown vs O,9.0,0.78,-4,0.23,0.883,6,-0.027,0.188,-2.0,4.0,,,1,0,0,0,0,W,1,0
2023-03-04,2952074,0,4,0,HAJDUHADHAZ,,HUNGARY,SPORTS HALL,ATTILA CSEREKLYE,27.0,O,0,1.0,42.0,10,8,0.238,0.19,0.381,0.381,0.0,0.586,0.0,0.0,126,7.3,5.75,2.8000000000000114,0,16,0,0,5,0.21,0.19,68.4,170.0,0.0,BELA ISTVAN ORBAN,23.0,O,0,1.0,8.0,3,2,0.375,0.25,0.125,0.125,0.0,0.563,0.0,0.0,7,0.86,9.28,2.6199999999999903,0,2,1,2,3,2.07,1.36,66.8,174.0,0.0,0,0,O vs O,34.0,-1.86,0,0.024,-3.524,6,-0.06,0.256,4.0,16.0,-4.0,,1,0,1,0,0,L,0,0
2023-03-03,2945872,0,8,0,"BANGKAPI, BANGKOK",,THAILAND,WORLD SIAM STADIUM,MEECHAIYA KAIWISET,28.0,O,0,1.0,6.0,3,1,0.5,0.167,0.333,0.333,0.0,0.512,0.0,0.0,65,4.93,1.22,61.2,0,2,1,3,2,2.13,0.71,61.2,0.0,0.0,KARTHIK SATHISH KUMAR,27.0,O,0,0.0,9.0,9,3,1.0,0.333,0.0,0.0,0.0,0.585,0.0,0.0,198,3.86,2.33,0.0,9,0,0,5,0,2.03,0.25,61.2,171.0,0.0,0,0,O vs O,-3.0,0.1,-9,-0.073,-1.117,-2,-0.167,0.333,1.0,1.0,,,1,0,0,0,0,L,0,1
2023-02-26,2934541,0,6,0,GENERAL SANTOS CITY,COTABATO DEL SUR,PHILIPPINES,LAGAO GYM,ALVEN VERGARA,26.0,O,0,1.0,7.0,6,4,0.857,0.571,0.0,0.0,0.0,0.205,0.0,0.0,71,4.7,1.49,-1.3599999999999994,6,0,2,4,0,1.19,0.24,60.33,0.0,0.0,PEPITO MASANGKAY,30.0,S,1,1.0,2.0,2,1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,71,4.37,0.46,0.0,2,0,1,2,0,0.92,0.05,60.78,0.0,0.0,0,0,O vs S,5.0,0.27,4,0.205,1.033,3,0.071,0.0,-4.0,16.0,,,0,0,0,0,0,L,0,1
2023-02-26,2941574,0,8,0,DIRIYAH,,SAUDI ARABIA,DIRIYAH ARENA,VIOREL SIMION,42.0,O,0,0.0,32.0,23,9,0.719,0.281,0.188,0.031,0.156,0.693,21.0,0.476,93,16.77,1.91,-0.13000000000000256,1,0,0,1,4,0.94,0.01,62.87,165.0,174.0,BADER AL-DHERAT,23.0,O,0,0.0,7.0,7,6,1.0,0.857,0.0,0.0,0.0,0.667,7.0,0.714,92,1.96,3.57,1.1499999999999986,7,0,4,5,0,3.38,3.03,62.6,172.0,0.0,0,0,O vs O,25.0,-2.44,-6,0.026,-1.663,3,-0.576,0.188,19.0,361.0,-7.0,,0,0,0,0,0,L,0,1
2023-02-26,2942143,0,8,0,TASHKENT,,UZBEKISTAN,BUKA GYM,VIKTOR KOTOCHIGOV,30.0,O,0,0.0,15.0,13,5,0.867,0.333,0.067,0.067,0.0,0.72,7.0,0.429,70,7.17,2.09,4.399999999999999,1,0,1,3,2,1.52,0.31,65.8,170.0,0.0,SARDOR MUZAFFAROV,28.0,O,0,1.0,10.0,4,2,0.4,0.2,0.2,0.0,0.2,0.833,32.0,0.5,77,5.88,1.7,-2.4000000000000057,0,5,0,0,5,0.15,0.05,66.1,171.0,0.0,0,0,O vs O,5.0,1.37,1,-0.113,0.392,3,0.133,-0.133,2.0,4.0,-1.0,,0,0,1,0,0,W,1,0
2023-02-25,2933335,0,4,0,DETROIT,MICHIGAN,USA,MOTOR CITY CASINO,JOSHUA PAGAN,23.0,O,0,1.0,4.0,4,2,1.0,0.5,0.0,0.0,0.0,0.286,25.0,0.6,127,1.09,3.66,0.6400000000000006,4,0,2,4,0,2.47,1.0,63.87,178.0,0.0,BELA ISTVAN ORBAN,23.0,O,0,0.0,7.0,3,2,0.429,0.286,0.143,0.143,0.0,0.5,0.0,0.0,77,0.84,8.3,0.8800000000000097,0,1,1,2,2,2.1,1.37,64.18,174.0,0.0,0,0,O vs O,-3.0,0.37,4,-0.214,-4.639,0,0.214,-0.143,0.0,0.0,4.0,,1,0,0,0,0,W,1,0
2023-02-25,2942490,1,10,1,ROUBAIX,NORD,FRANCE,SALLE WATREMEZ,MIGUEL GERMAN ACOSTA,32.0,S,1,0.0,27.0,15,1,0.556,0.037,0.148,0.148,0.0,0.642,0.0,0.0,182,9.31,2.9,-63.5,1,0,0,3,2,1.55,0.03,0.0,0.0,0.0,LAID DOUADI,30.0,,0,1.0,23.0,22,2,0.957,0.087,0.0,0.0,0.0,0.455,5.0,0.6,98,8.32,2.76,-60.6,22,0,0,5,0,2.5,0.01,0.0,0.0,0.0,0,0,S vs Unknown,4.0,-0.95,-21,0.186,0.134,-1,-0.05,0.148,2.0,4.0,,,0,0,0,0,0,L,0,0
2023-02-25,2946254,0,8,0,SANTA MARTA,,COLOMBIA,COLISEO DE PESCAITO DAVID RUIZ URECHE,NICHOLAS WALTERS,37.0,O,0,0.0,28.0,26,21,0.929,0.75,0.036,0.0,0.036,0.685,4.0,0.25,730,14.57,1.92,5.169999999999995,0,1,2,3,1,0.02,0.01,63.87,170.0,185.0,LUIS DIAZ MARMOL,29.0,,0,1.0,36.0,19,11,0.528,0.306,0.222,0.194,0.028,0.595,0.0,0.0,166,10.46,3.44,1.2700000000000031,1,0,2,4,1,5.31,2.79,63.5,165.0,0.0,0,0,O vs Unknown,-8.0,-5.29,-1,0.091,-1.518,10,0.444,-0.187,8.0,64.0,5.0,,0,0,1,0,0,W,1,0
2023-02-24,2935019,0,8,0,RIO RANCHO,NEW MEXICO,USA,RIO RANCHO EVENTS CENTER,ERNESTO GUERRERO,34.0,O,0,0.0,70.0,34,23,0.486,0.329,0.343,0.343,0.0,0.616,0.0,0.0,97,12.68,5.52,2.0799999999999983,0,1,0,1,4,1.31,0.42,59.87,168.0,0.0,ABEL MENDOZA,28.0,O,0,1.0,33.0,33,25,1.0,0.758,0.0,0.0,0.0,0.365,13.0,0.538,153,6.93,4.76,1.3999999999999986,33,0,4,5,0,4.6,3.36,61.23,173.0,171.0,0,0,O vs O,37.0,-3.29,-33,0.251,0.76,-2,-0.429,0.343,6.0,36.0,-5.0,,0,0,1,0,0,L,0,0
2023-02-24,2935021,0,10,0,RIO RANCHO,NEW MEXICO,USA,RIO RANCHO EVENTS CENTER,RAFAEL REYES,32.0,O,0,0.0,35.0,20,16,0.571,0.457,0.257,0.171,0.086,0.731,0.0,0.0,140,12.97,2.7,0.2700000000000031,0,2,2,2,3,0.77,0.76,59.24,166.0,171.0,JASON SANCHEZ,29.0,O,0,1.0,18.0,15,8,0.833,0.444,0.0,0.0,0.0,0.513,4.0,0.25,730,10.21,1.76,1.4899999999999949,0,2,2,2,3,0.34,0.21,58.69,168.0,173.0,0,0,O vs O,17.0,0.43,0,0.219,0.936,8,0.013,0.257,3.0,9.0,-2.0,-2.0,0,0,1,0,0,L,0,1
2023-02-22,2939243,0,8,0,KRASNODAR,,RUSSIA,,TIGRAN UZLYAN,29.0,O,0,1.0,6.0,5,3,0.833,0.5,0.0,0.0,0.0,0.421,86.0,0.616,200,2.5,2.4,-1.5,0,1,2,4,1,1.5,0.98,60.4,0.0,0.0,BISLAN BEKUKH,28.0,O,0,1.0,7.0,5,4,0.714,0.571,0.143,0.143,0.0,0.223,0.0,0.0,102,2.16,3.24,2.8999999999999986,0,1,2,3,2,1.89,1.54,60.4,161.0,0.0,0,0,O vs O,-1.0,-0.4,0,0.198,-0.839,-1,-0.071,-0.143,1.0,1.0,,,0,0,1,1,-1,W,1,1
2023-02-18,2945276,0,6,1,GUADALAJARA,JALISCO,MEXICO,ARENA JALISCO,FERNANDO FLORES MENDOZA,20.0,,0,1.0,9.0,7,1,0.778,0.111,0.0,0.0,0.0,0.633,0.0,0.0,91,2.97,3.03,-1.3000000000000043,5,0,1,5,0,3.68,0.84,60.9,0.0,0.0,MANUEL MEDINA BARRERA,22.0,,0,1.0,5.0,4,2,0.8,0.4,0.0,0.0,0.0,0.357,0.0,0.0,106,0.8,6.21,-1.0,4,0,2,4,0,2.86,1.31,60.9,0.0,0.0,0,0,Unknown vs Unknown,4.0,0.82,1,0.276,-3.185,-1,-0.289,0.0,-2.0,4.0,,,0,0,0,0,0,W,1,1
2023-02-17,2933352,0,10,1,TOPEKA,KANSAS,USA,STORMONT VAIL EVENT CENTER,EDWARD VAZQUEZ,28.0,O,0,1.0,15.0,13,3,0.867,0.2,0.0,0.0,0.0,0.527,1.0,0.0,132,7.0,2.14,-1.9500000000000028,2,0,2,4,1,2.84,0.84,56.79,170.0,165.0,MISAEL LOPEZ,27.0,O,0,1.0,16.0,14,5,0.875,0.313,0.063,0.063,0.0,0.48,1.0,0.0,147,6.74,2.37,-0.8100000000000023,3,0,0,3,1,2.06,0.13,56.43,169.0,174.0,0,0,O vs O,-1.0,0.78,-1,0.047,-0.229,-2,-0.113,-0.063,1.0,1.0,1.0,-9.0,1,0,0,0,0,W,1,0
2023-02-17,2940958,0,6,1,TIJUANA,BAJA CALIFORNIA,MEXICO,GRAND HOTEL,ALBERTO CORTEZ RODRIGUEZ,30.0,,0,1.0,8.0,7,7,0.875,0.875,0.0,0.0,0.0,0.235,0.0,0.0,730,5.61,1.43,1.2000000000000028,0,1,4,4,1,0.28,0.28,63.2,0.0,0.0,OMAR OLVERA CONTRERAS,24.0,,0,1.0,8.0,3,1,0.375,0.125,0.25,0.25,0.0,0.818,0.0,0.0,83,4.64,1.72,-3.200000000000003,1,0,1,3,1,1.3,0.11,63.0,0.0,0.0,0,0,Unknown vs Unknown,0.0,-1.02,-1,-0.583,-0.3,6,0.75,-0.25,6.0,36.0,,,0,0,1,0,0,W,1,0
2023-02-11,2908733,0,6,0,STEELTON,PENNSYLVANIA,USA,STEELTON HIGHSPIRE HIGH SCHOOL FIELD,ANTONIO PEREZ,22.0,O,0,1.0,5.0,5,4,1.0,0.8,0.0,0.0,0.0,0.364,22.0,0.773,294,1.56,3.22,1.0999999999999943,5,0,4,5,0,2.14,1.77,67.0,168.0,173.0,NELSON MORALES,31.0,O,0,1.0,5.0,3,0,0.6,0.0,0.0,0.0,0.0,0.526,0.0,0.0,21,3.39,1.47,2.539999999999992,0,1,0,3,2,1.19,0.0,66.77,178.0,183.0,0,0,O vs O,0.0,0.95,5,-0.163,1.741,4,0.8,0.0,-9.0,81.0,-10.0,-10.0,1,0,0,0,0,W,1,0
2023-02-11,2930209,0,6,0,BETHNAL GREEN,LONDON,UNITED KINGDOM,YORK HALL,JEFF OFORI,33.0,O,0,1.0,16.0,11,3,0.688,0.188,0.125,0.063,0.063,0.307,1.0,0.0,329,5.71,2.8,3.519999999999996,0,1,0,1,3,0.93,0.09,66.22,170.0,0.0,LEE HALLETT,36.0,S,1,1.0,57.0,1,0,0.018,0.0,0.035,0.035,0.0,0.897,0.0,0.0,63,4.85,11.76,0.9099999999999966,0,38,0,0,5,0.07,0.0,65.32,0.0,0.0,0,0,O vs S,-41.0,0.85,0,-0.59,-8.954,3,0.188,0.09,-3.0,9.0,,,1,0,0,0,0,W,1,0
